Id,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,FullBath,GarageCars,SalePrice,SalePrice_Log,Nbhd_Num,ExtQual_Num,BsmtQual_Num,KQual_Num,GrLivArea_Log
1266,7,1999,1999,691,2,2,183900,12.122147410592412,2,2,2,3,7.280697195384741
1267,7,1910,1950,925,1,1,122000,11.711776323715394,1,1,1,2,7.543802867501509
1268,9,2008,2009,2002,2,3,378500,12.84397135185964,2,1,3,4,7.609862200913554
1269,8,1935,1997,728,3,3,381000,12.850554654108839,2,1,1,3,8.145259566516865
1270,5,1958,1958,874,1,1,144000,11.877568578558138,2,1,1,2,7.329093736246592
1271,7,1979,1979,1332,0,2,260000,12.468436909997665,2,2,2,3,7.329093736246592
1272,6,1968,1968,1489,2,2,185750,12.132156962580005,2,1,1,3,7.305860032684009
1273,5,1965,1965,935,1,1,137000,11.827736204810263,1,1,1,2,6.840546529288687
1274,6,1959,2006,1019,1,1,177000,12.083905011555967,1,1,1,4,7.213031659834869
1275,5,1910,2003,661,2,2,139000,11.842229212112828,2,1,1,2,7.1308988302963465
1276,5,1948,1950,928,2,2,137000,11.827736204810263,2,1,1,2,7.560080465021827
1277,6,1972,1972,723,1,2,162000,11.99535161421452,2,1,1,2,7.240649694255466
1278,6,1967,1976,1680,1,2,197900,12.195517131590657,2,1,2,2,7.452402451223638
1279,8,2002,2002,1128,2,2,237000,12.375815420117268,2,2,2,3,7.616283561580385
1280,4,1920,1950,698,1,2,68400,11.133128103610641,1,1,1,2,7.028201432058005
1281,7,2002,2002,1573,2,2,227000,12.332705296463539,2,2,2,3,7.360739903058278
1282,7,1990,1990,1309,2,2,180000,12.100712129872347,2,1,2,2,7.199678345691172
1283,5,1977,2008,1040,2,2,150500,11.921718363171067,2,1,2,3,6.946975992135418
1284,6,1971,1971,912,2,0,139000,11.842229212112828,2,1,1,2,7.508787170634276
1285,6,1919,1990,804,2,1,169000,12.037653993905211,1,1,1,3,7.802618063442671
1286,6,1939,1950,780,1,1,132500,11.794337924408413,1,1,1,2,7.252762418053187
1287,6,1963,1963,1328,1,2,143000,11.870599909242044,2,1,1,2,7.191429330036379
1288,5,1964,1964,1624,2,2,190000,12.154779351142624,2,1,1,2,7.366445148327599
1289,8,2000,2000,1501,2,2,278000,12.535376392672774,3,2,2,4,7.413970290190444
1290,8,2006,2006,1085,2,3,281000,12.546109948315882,3,2,2,4,7.585788821732034
1291,5,1964,1964,1152,1,2,180500,12.103486056755072,2,1,1,2,7.049254841255837
1292,5,1972,1972,630,2,1,119500,11.691071650353702,1,1,1,2,7.171656822768514
1293,5,1892,1965,994,2,1,107500,11.585246126549855,1,1,1,2,7.771488760117616
1294,7,1976,1976,832,2,2,162900,12.000891794590137,2,1,2,2,7.416979621381154
1295,5,1955,1990,864,1,2,115000,11.652687407345388,1,1,1,2,6.761572768804055
1296,5,1968,1968,1052,1,1,138500,11.83862560460953,2,1,1,2,6.9584483932976555
1297,5,1963,1963,1120,2,2,155000,11.951180395901384,2,1,1,2,7.028201432058005
1298,6,2005,2006,547,2,2,140000,11.84939770159144,1,1,2,2,6.977281341630747
1300,5,1959,1994,1246,1,1,154000,11.944707881395766,2,1,1,3,7.1276936993473985
1301,7,1999,1999,978,2,2,225000,12.323855681186558,2,2,2,3,7.592366128519796
1302,6,1942,1950,771,1,1,177500,12.086725887897607,2,1,1,3,7.309212365692763
1303,8,1994,1994,1165,2,3,290000,12.577636201962656,3,2,2,3,7.8343923029104365
1304,7,2005,2005,1616,2,3,232000,12.354492650648448,2,2,2,3,7.38770923908104
1305,7,2004,2004,976,2,2,130000,11.77528972943772,1,2,2,3,7.443078374348516
1306,9,2006,2007,1652,2,2,325000,12.691580461311874,3,2,3,4,7.409741954080923
1307,7,2005,2006,1368,2,2,202500,12.218495165528731,3,2,2,3,7.221105098182496
1308,5,1994,1995,990,1,2,138000,11.835008964139341,2,1,2,2,6.897704943128636
1309,5,1948,2005,924,1,2,147000,11.898187865760873,1,1,1,3,7.022868086082641
1310,6,1991,1991,1278,2,2,179200,12.096257779522967,2,1,2,3,7.165493475060845
1311,7,1959,2002,1902,2,2,335000,12.721885810807203,2,2,2,4,7.550661243105336
1312,7,2005,2007,1274,2,2,203000,12.220961258023925,2,2,2,3,7.149916836132109
1313,8,1990,1990,1453,2,2,302000,12.618182296357007,3,2,3,3,7.940939762327791
1314,9,1999,1999,1393,2,3,333168,12.716402146247475,3,2,2,3,7.8628820346414905
1315,4,1954,1954,948,1,1,119000,11.686878772093667,1,1,1,2,6.854354502255021
1316,6,1969,1969,952,2,2,206900,12.239990863733635,2,1,1,2,7.655390644826152
1317,8,2008,2008,1622,2,3,295493,12.596400426884427,2,2,3,4,7.396335293800808
1318,7,2006,2007,1352,2,2,208900,12.249610947544657,2,2,3,3,7.20934025660291
1319,8,2001,2002,1753,2,3,275000,12.524526376648708,2,2,2,3,7.488293515159428
1320,4,1954,1954,864,1,1,111000,11.617285480294472,1,1,1,2,6.854354502255021
1321,6,1957,1957,1478,1,2,156500,11.960811288962345,2,1,1,2,7.298445101508147
1322,3,1949,1950,0,1,1,72500,11.191341840842766,1,1,1,2,6.579251212010101
1323,7,1992,1992,750,2,2,190000,12.154779351142624,3,2,2,3,7.56164174558878
1324,4,1940,1950,420,1,0,82500,11.320553572322773,1,1,1,1,6.56244409369372
1325,8,2006,2007,1795,2,3,147000,11.898187865760873,2,2,3,3,7.492760300922379
1326,4,1922,1950,796,1,0,55000,10.915088464214607,1,1,1,2,6.679599185844383
1327,3,1931,2006,544,1,0,79000,11.27720313144916,1,1,1,3,6.651571873589727
1328,5,1982,2008,816,1,1,130500,11.779128505744886,2,2,1,3,6.704414354964107
1329,6,1920,1950,1510,2,2,256000,12.4529327234617,1,2,2,2,7.934513463882263
1330,7,1998,1998,935,2,2,176500,12.081076155355488,2,1,2,2,7.397561535524052
1331,8,2006,2006,1588,2,3,227000,12.332705296463539,2,2,2,3,7.370230641807081
1332,5,1976,1976,911,1,2,132500,11.794337924408413,2,1,1,2,6.860663671448287
1333,4,1938,1958,816,1,1,100000,11.512925464970229,1,1,1,2,6.704414354964107
1334,5,1938,1995,803,1,1,125500,11.740061037553975,1,1,1,3,7.215239978730097
1335,5,1970,1970,765,1,2,125000,11.736069016284437,1,1,1,2,7.21890970761906
1336,6,1977,1977,1350,2,2,167900,12.031123843065632,2,1,2,2,7.195937226475569
1337,5,1973,1973,1656,2,2,135000,11.813030057420567,2,1,1,2,7.412160334945205
1338,4,1941,1950,693,1,0,52500,10.868568448579715,1,1,1,1,6.541029999189903
1339,7,2002,2002,916,2,2,200000,12.206072645530174,2,2,2,3,7.528869256642251
1340,5,1972,1972,864,1,1,128500,11.763684183317412,2,1,1,2,6.761572768804055
1341,4,1971,1971,858,1,4,123000,11.719939634354555,2,1,1,2,6.77078942390898
1342,6,2003,2004,1114,1,2,155000,11.951180395901384,2,1,2,3,7.01571242048723
1343,8,2002,2002,1284,2,2,228500,12.339291489316397,2,2,2,3,7.682021510826875
1344,6,1928,1950,896,1,2,177000,12.083905011555967,2,1,1,2,7.556427969440253
1345,7,2006,2006,728,2,2,155835,11.956553034172742,2,2,2,3,7.283448228756631
1346,4,1920,1950,960,1,1,108500,11.594505451962652,1,1,1,1,6.866933284461882
1347,7,1968,2003,1568,2,2,262500,12.478006361013815,2,1,1,2,7.6760099320288875
1348,8,2006,2007,1732,2,3,283463,12.554836882168736,2,2,3,3,7.4821189235521155
1349,7,1998,1998,1482,2,2,215000,12.2783933071098,2,2,2,3,7.309212365692763
1350,8,1872,1987,684,2,0,122000,11.711776323715394,1,1,1,2,7.765569081097317
1351,5,1969,1969,1248,2,4,200000,12.206072645530174,2,1,1,2,7.876258882303226
1352,6,1962,1962,858,1,2,171000,12.049418835484797,2,1,1,2,7.447751280047908
1353,6,1937,2000,698,1,2,134900,11.812289042195847,1,2,1,2,7.069874128458572
1354,8,1995,1996,2033,2,3,410000,12.92391243868049,3,2,2,3,8.08271113423758
1355,7,2000,2000,992,2,3,235000,12.367340793126296,2,2,2,3,7.5310163320779155
1356,7,1968,1992,570,3,2,170000,12.043553716032399,2,1,1,3,7.560080465021827
1357,5,1966,1966,864,1,1,110000,11.608235644774552,2,1,1,2,6.79346613258001
1358,5,1971,2008,1078,1,2,149900,11.917723684090689,2,1,1,2,6.982862751468942
1359,6,2000,2000,756,2,2,177500,12.086725887897607,2,2,2,3,7.360739903058278
1360,9,2004,2005,1980,2,3,315000,12.66032791780777,3,2,3,4,7.590852123688581
1361,5,1921,1998,612,3,2,189000,12.14950229404178,1,1,1,2,7.8636512654486515
1362,7,2005,2005,1530,2,2,260000,12.468436909997665,3,2,3,3,7.333023014386481
1363,4,1920,2007,715,2,1,104900,11.560762794384388,2,1,1,2,7.460490305825338
1364,6,2006,2007,616,2,2,156932,11.963567869487337,2,1,2,3,7.252762418053187
1365,7,2005,2005,600,2,2,144152,11.87862357740665,2,2,2,3,7.090076835776092
1366,7,2000,2000,814,2,2,216000,12.283033686666302,2,2,2,3,7.422971251049421
1367,7,1999,1999,873,2,2,193000,12.170445467887022,2,2,2,3,7.489970898834801
1368,5,1977,1977,757,2,1,127000,11.751942365440728,1,1,1,2,7.29641326877392
1369,6,2003,2004,848,1,2,144000,11.877568578558138,2,2,2,3,6.742880635791903
1370,8,2003,2003,1657,2,2,232000,12.354492650648448,2,2,2,3,7.419380582918692
1371,4,1920,1950,840,1,1,105000,11.56171562913966,1,1,1,2,7.2254814727822945
1372,6,1955,1996,992,1,1,165500,12.016726473799254,2,1,1,3,7.415175109613295
1373,7,1998,1998,1108,2,2,274300,12.521977676925694,2,1,2,3,7.64826303090192
1374,10,2001,2002,2633,2,3,466500,13.053013299269535,3,1,3,4,7.87587915949631
1375,7,2005,2005,1026,2,3,250000,12.429216196844383,2,2,2,3,7.579678823090456
1376,8,2007,2007,1571,2,3,239000,12.384218830913648,2,2,2,3,7.359467638255621
1377,6,1930,1950,768,1,1,91000,11.418614785498987,1,1,2,2,6.672032945461067
1378,5,1941,1960,984,2,2,117000,11.669929213779893,1,1,1,2,7.38025578842646
1379,6,1973,1973,483,1,1,83000,11.326595886778735,1,1,1,2,6.894670039433482
1380,5,2006,2007,384,2,2,167500,12.028738630247258,2,1,2,3,7.2399325913204695
1381,3,1914,1950,864,1,1,58500,10.976782033219948,1,1,1,2,6.761572768804055
1382,6,1970,1970,1205,2,2,237500,12.377922902456833,2,1,1,2,7.6577552711348655
1383,7,1920,1950,596,1,2,157000,11.964001084330445,1,1,1,3,7.474204806496124
1384,5,1918,2007,816,2,2,112000,11.626254150277232,1,1,1,3,7.255591274253665
1385,6,1939,1950,560,1,1,105000,11.56171562913966,1,1,1,2,7.1372784372603855
1386,4,1922,2007,796,1,1,125500,11.740061037553975,1,1,1,3,7.050989447068045
1387,7,1978,1978,1392,3,2,250000,12.429216196844383,2,1,2,3,7.931644021454311
1388,6,1916,1950,714,2,1,136000,11.820410164718188,1,1,1,3,7.8343923029104365
1389,9,2006,2007,1746,2,3,377500,12.841325847671216,2,1,3,4,7.465082736399547
1390,6,1941,1950,735,1,2,131000,11.782952602183288,1,1,1,2,7.1049654482698426
1391,7,2000,2000,1525,2,2,235000,12.367340793126296,2,2,2,3,7.329749689041512
1392,5,1967,1967,1584,2,3,124000,11.728036844587175,2,1,1,2,7.367708572374371
1393,5,1967,1967,864,1,1,123000,11.719939634354555,2,1,1,2,6.802394763324311
1394,6,1905,2000,482,2,2,163000,12.0015054797889,1,1,1,2,7.555905093611346
1395,7,2006,2006,1356,2,3,246578,12.415433652431746,2,2,2,3,7.313220387090301
1396,8,2005,2006,1094,2,3,281213,12.54686766829102,2,2,2,3,7.8168199657645525
1397,5,1948,1950,747,1,2,160000,11.982929094215963,2,1,1,2,7.430707082545968
1398,5,1920,2004,939,1,1,137500,11.831379196088763,1,1,1,2,7.321849713788356
1399,5,1950,1982,1208,1,1,138000,11.835008964139341,2,1,1,2,7.55171221535131
1400,6,1925,1990,976,2,1,137450,11.83101549359339,1,1,1,3,7.382746449738912
1401,6,1929,1950,862,1,1,120000,11.695247021764184,1,1,1,2,7.05444965813294
1402,6,2004,2004,839,2,2,193000,12.170445467887022,2,1,1,2,7.373374309910049
1403,7,2006,2006,1286,2,2,193879,12.174989532116426,2,2,2,3,7.165493475060845
1404,8,2007,2007,1485,2,3,282922,12.552926520261092,2,2,2,3,7.288927694521257
1405,3,1915,1950,672,1,3,105000,11.56171562913966,1,1,1,2,7.101675971619444
1406,8,2004,2005,1594,2,2,275000,12.524526376648708,2,2,3,3,7.406103381237015
1407,5,1972,2007,768,1,2,133000,11.79810440720389,2,1,2,2,6.643789733147672
1408,5,1985,1985,833,1,0,112000,11.626254150277232,2,1,1,2,6.725033642166843
1409,4,1910,1950,622,1,2,125500,11.740061037553975,1,1,1,2,7.217443431696533
1410,7,1986,1991,791,2,2,215000,12.2783933071098,2,1,2,2,7.646353722445999
1411,7,2001,2001,944,2,2,230000,12.345834587905333,2,2,2,3,7.517520850603031
1412,6,1950,2005,856,1,1,140000,11.84939770159144,2,1,1,2,7.419380582918692
1413,4,1949,1950,0,2,2,90000,11.407564949312402,2,1,1,2,6.946975992135418
1414,8,2005,2006,1844,2,2,257000,12.456831363877356,2,2,2,3,7.519692404116539
1415,6,1923,2000,833,1,2,207000,12.240474072247506,1,1,1,3,7.521859252201629
1416,7,2007,2007,1386,2,3,175900,12.077670930725649,2,2,2,3,7.358193752733032
1417,4,1885,1950,777,2,2,122500,11.715866308966918,1,1,1,2,7.736307096548285
1418,8,1998,1998,1284,2,3,340000,12.736700896592344,3,2,2,3,7.803843303538772
1419,5,1963,1963,1144,1,1,124000,11.728036844587175,2,1,1,2,7.042286171939743
1420,6,1969,1969,1844,2,2,223000,12.314927050442256,2,2,1,3,7.519692404116539
1421,6,1968,1968,708,2,2,179900,12.100156419938624,2,1,1,2,7.255591274253665
1422,6,1977,1977,1069,2,2,127500,11.755871643580617,1,1,2,2,6.974478911025045
1423,6,2003,2003,848,1,2,136500,11.824079893607152,2,2,2,3,6.742880635791903
1424,6,1966,1966,697,2,2,274970,12.524417279788771,1,2,2,3,7.696667081526462
1425,5,1958,1983,1024,1,1,144000,11.877568578558138,2,1,1,2,7.203405521083095
1426,6,1959,1959,1252,1,2,142000,11.863582336583399,2,2,1,3,7.132497551660044
1427,7,1994,1994,1223,2,2,271000,12.509874099861838,3,2,2,3,7.6624678152002375
1428,5,1945,1950,913,1,1,140000,11.84939770159144,2,1,1,2,7.351158226430694
1429,5,1940,1992,788,1,1,119000,11.686878772093667,1,1,1,3,6.6895992691789665
1430,6,1981,1981,1440,2,2,182900,12.116694834378958,2,2,2,3,7.272398392570047
1431,5,2005,2005,732,2,2,192140,12.16597955196373,2,2,2,2,7.516433302915632
1432,6,1976,1976,958,2,2,143750,11.875830958659597,1,1,2,2,6.86484777797086
1433,4,1927,2007,656,2,1,64500,11.074420502783864,1,1,1,2,6.875232087276577
1434,6,2000,2000,936,2,2,186500,12.136186518066006,2,1,2,2,7.491087593534876
1435,5,1977,1977,1126,2,2,160000,11.982929094215963,2,1,1,2,7.026426808699636
1436,6,1962,2005,1319,1,2,174000,12.066810578196666,2,2,1,3,7.337587743538596
1437,4,1971,1971,864,1,2,120500,11.699405031912846,2,1,1,2,6.761572768804055
1438,8,2008,2008,1932,2,3,394617,12.885670953244288,3,1,3,4,7.566311014772463
1439,6,1957,1996,912,1,2,149700,11.91638857040772,1,1,1,2,7.119635638017636
1440,7,1979,1979,539,2,2,197000,12.190959007720126,2,1,1,2,7.45298232946546
1441,6,1922,1994,588,2,2,191000,12.160028707028767,2,1,3,2,7.845807502637805
1442,6,2004,2004,848,1,2,149300,11.913712983527281,2,2,2,3,6.742880635791903
1443,10,2008,2008,1017,2,3,310000,12.644327576461329,2,1,3,4,7.604396348796338
1444,6,1916,1950,952,1,1,121000,11.703545824578878,1,1,1,1,6.858565034791365
1445,7,2004,2004,1422,2,2,179600,12.098487434850236,2,2,2,3,7.259819610363186
1446,6,1966,1966,814,1,1,129000,11.76756768334381,1,1,1,2,6.816735880594968
1447,5,1962,1962,1188,1,1,157900,11.969717200243734,2,1,1,2,7.080026499922591
1448,8,1995,1996,1220,2,2,240000,12.388394202324129,2,2,2,3,7.644919344958857
1449,4,1910,2000,560,1,1,112000,11.626254150277232,1,1,1,2,7.204892510204673
1450,5,1970,1970,630,1,0,92000,11.429543856031177,1,1,2,4,6.4457198193855785
1451,5,1974,1974,896,2,0,136000,11.820410164718188,2,1,2,2,7.491087593534876
1452,8,2008,2009,1573,2,3,287090,12.567551034433226,2,2,2,4,7.363913501405819
1453,5,2005,2005,547,1,2,145000,11.884489021402711,1,1,2,2,6.977281341630747
1454,5,2006,2006,1140,1,0,84500,11.344506813345266,2,1,2,2,7.038783541388542
1455,7,2004,2005,1221,2,2,185000,12.128111104060462,2,2,2,3,7.107425474110705
1456,6,1999,2000,953,2,2,175000,12.072541252905651,2,1,2,2,7.4067107301776405
1457,6,1978,1988,1542,2,2,210000,12.254862809699606,2,1,2,2,7.636752112435779
1458,7,1941,2006,1152,2,1,266500,12.493129522588037,2,1,1,3,7.757906208351747
1459,5,1950,1996,1078,1,1,142125,11.864462231052837,2,1,1,3,6.982862751468942
1460,5,1965,1965,1256,1,1,147500,11.901583454762012,1,2,1,2,7.135687347028144
